	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	USER.TIME(%)	SYS.TIME(%)	TCA.MODULO	TOTAL.PG	TCA.FILE.ACCESS	TCR.CREATE	TCR.DROP
	0	15:32:50 07 NOV 2014	21003	5511	5512	4659	0	1	1	0	0	1	15:32:50 07 NOV 2014	25003	5053	5054	3663	0	1	1	0	0	2	15:32:50 07 NOV 2014	27003	5056	5057	4927	0	1	1	0	0	3	15:32:50 07 NOV 2014	26003	4920	4921	4226	0	1	1	0	0	4	15:32:50 07 NOV 2014	31003	5258	5259	4311	0	1	1	0	0	5	15:32:52 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	0	38	64	0	139	56
	0	15:32:57 07 NOV 2014	21003	5600	5601	4659	0	1	1	0	0	1	15:32:58 07 NOV 2014	25003	5147	5148	5011	0	1	1	0	0	2	15:32:58 07 NOV 2014	27003	5156	5157	4927	0	1	1	0	0	3	15:32:58 07 NOV 2014	26003	5020	5021	4226	0	1	1	0	0	4	15:32:58 07 NOV 2014	31003	5456	5457	4311	0	1	1	0	0	5	15:33:00 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	3	38	64	0	139	77
	0	15:33:05 07 NOV 2014	21003	5752	5753	4659	0	1	1	0	0	1	15:33:05 07 NOV 2014	25003	5248	5249	5011	0	1	1	0	0	2	15:33:05 07 NOV 2014	27003	5255	5256	4927	0	1	1	0	0	3	15:33:05 07 NOV 2014	26003	5120	5119	4226	0	1	1	0	0	4	15:33:05 07 NOV 2014	31003	5569	5569	4311	0	1	1	0	0	5	15:33:07 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	7	38	64	0	148	77
	0	15:33:12 07 NOV 2014	21003	6060	6061	4659	0	1	1	0	0	1	15:33:13 07 NOV 2014	25003	5352	5353	5011	0	1	1	0	0	2	15:33:13 07 NOV 2014	27003	5355	5356	4927	0	1	1	0	0	3	15:33:13 07 NOV 2014	26003	5217	5218	4226	0	1	1	0	0	4	15:33:13 07 NOV 2014	31003	5662	5663	5491	0	1	1	0	0	5	15:33:15 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	6	38	64	0	173	77
	0	15:33:20 07 NOV 2014	21003	6221	6222	6139	0	1	1	0	0	1	15:33:20 07 NOV 2014	25003	5456	5457	5011	0	1	1	0	0	2	15:33:20 07 NOV 2014	27003	5455	5456	4927	0	1	1	0	0	3	15:33:20 07 NOV 2014	26003	5394	5395	4226	0	1	1	0	0	4	15:33:20 07 NOV 2014	31003	5761	5762	5491	0	1	1	0	0	5	15:33:22 07 NOV 2014	500	500	501	500	0	1	1	0	0	5	2	38	64	0	179	77
	0	15:33:27 07 NOV 2014	21003	6320	6321	6139	0	1	1	0	0	1	15:33:27 07 NOV 2014	25003	5567	5568	5011	0	1	1	0	0	2	15:33:28 07 NOV 2014	27003	5551	5552	4927	0	1	1	0	0	3	15:33:28 07 NOV 2014	26003	5485	5486	5371	0	1	1	0	0	4	15:33:28 07 NOV 2014	31003	5858	5859	5491	0	1	1	0	0	5	15:33:30 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	1	38	64	0	179	77
	0	15:33:36 07 NOV 2014	21003	6436	6437	6139	0	1	1	0	0	1	15:33:36 07 NOV 2014	25003	5682	5683	5011	0	1	1	0	0	2	15:33:36 07 NOV 2014	27003	5666	5667	4927	0	1	1	0	0	3	15:33:36 07 NOV 2014	26003	5590	5591	5371	0	1	1	0	0	4	15:33:36 07 NOV 2014	31003	5974	5975	5491	0	1	1	0	0	5	15:33:38 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	0	38	64	0	179	77
	0	15:33:43 07 NOV 2014	21003	6532	6533	6139	0	1	1	0	0	1	15:33:43 07 NOV 2014	25003	5785	5786	5011	0	1	1	0	0	2	15:33:43 07 NOV 2014	27003	5771	5772	4927	0	1	1	0	0	3	15:33:44 07 NOV 2014	26003	5682	5683	5371	0	1	1	0	0	4	15:33:44 07 NOV 2014	31003	6068	6069	5491	0	1	1	0	0	5	15:33:46 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	2	38	64	0	179	77
	0	15:33:51 07 NOV 2014	21003	6623	6624	6139	0	1	1	0	0	1	15:33:51 07 NOV 2014	25003	5885	5886	5011	0	1	1	0	0	2	15:33:51 07 NOV 2014	27003	5888	5889	4927	0	1	1	0	0	3	15:33:51 07 NOV 2014	26003	5780	5781	5371	0	1	1	0	0	4	15:33:51 07 NOV 2014	31003	6166	6167	5491	0	1	1	0	0	5	15:33:53 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	179	77
	0	15:33:58 07 NOV 2014	21003	6707	6708	6139	0	1	1	0	0	1	15:33:58 07 NOV 2014	25003	5983	5984	5011	0	1	1	0	0	2	15:33:58 07 NOV 2014	27003	6089	6090	4927	0	1	1	0	0	3	15:33:58 07 NOV 2014	26003	5876	5877	5371	0	1	1	0	0	4	15:33:59 07 NOV 2014	31003	6266	6267	5491	0	1	1	0	0	5	15:34:01 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	5	38	64	0	179	77
	0	15:34:06 07 NOV 2014	21003	6792	6793	6139	0	1	1	0	0	1	15:34:06 07 NOV 2014	25003	6212	6213	5011	0	1	1	0	0	2	15:34:06 07 NOV 2014	27003	6208	6209	4927	0	1	1	0	0	3	15:34:06 07 NOV 2014	26003	5977	5978	5371	0	1	1	0	0	4	15:34:06 07 NOV 2014	31003	6367	6368	5491	0	1	1	0	0	5	15:34:08 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	2	38	64	0	179	84
	0	15:34:13 07 NOV 2014	21003	6883	6884	6139	0	1	1	0	0	1	15:34:14 07 NOV 2014	25003	6449	6450	6143	0	1	1	0	0	2	15:34:14 07 NOV 2014	27003	6302	6303	6119	0	1	1	0	0	3	15:34:14 07 NOV 2014	26003	6070	6071	5371	0	1	1	0	0	4	15:34:14 07 NOV 2014	31003	6462	6463	5491	0	1	1	0	0	5	15:34:16 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	1	38	64	0	179	93
	0	15:34:21 07 NOV 2014	21003	6986	6987	6139	0	1	1	0	0	1	15:34:21 07 NOV 2014	25003	6543	6544	6431	0	1	1	0	0	2	15:34:21 07 NOV 2014	27003	6405	6406	6119	0	1	1	0	0	3	15:34:21 07 NOV 2014	26003	6162	6163	5371	0	1	1	0	0	4	15:34:21 07 NOV 2014	31003	6698	6699	5491	0	1	1	0	0	5	15:34:23 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	5	38	64	0	179	93
	0	15:34:28 07 NOV 2014	21003	7075	7076	6139	0	1	1	0	0	1	15:34:28 07 NOV 2014	25003	6638	6639	6431	0	1	1	0	0	2	15:34:28 07 NOV 2014	27003	6498	6499	6119	0	1	1	0	0	3	15:34:29 07 NOV 2014	26003	6258	6259	5371	0	1	1	0	0	4	15:34:29 07 NOV 2014	31003	6964	6965	6959	0	1	1	0	0	5	15:34:31 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	1	38	64	0	179	93
	0	15:34:36 07 NOV 2014	21003	7188	7189	6139	0	1	1	0	0	1	15:34:36 07 NOV 2014	25003	6724	6725	6431	0	1	1	0	0	2	15:34:36 07 NOV 2014	27003	6591	6592	6119	0	1	1	0	0	3	15:34:36 07 NOV 2014	26003	6354	6355	5371	0	1	1	0	0	4	15:34:36 07 NOV 2014	31003	7138	7139	7079	0	1	1	0	0	5	15:34:38 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	3	38	64	0	183	93
	0	15:34:43 07 NOV 2014	21003	7435	7436	6139	0	1	1	0	0	1	15:34:43 07 NOV 2014	25003	6816	6817	6431	0	1	1	0	0	2	15:34:43 07 NOV 2014	27003	6685	6686	6119	0	1	1	0	0	3	15:34:43 07 NOV 2014	26003	6550	6551	5371	0	1	1	0	0	4	15:34:43 07 NOV 2014	31003	7232	7233	7079	0	1	1	0	0	5	15:34:45 07 NOV 2014	500	500	501	500	0	1	1	0	0	5	6	38	64	0	202	93
	0	15:34:52 07 NOV 2014	21003	7540	7541	7415	0	1	1	0	0	1	15:34:52 07 NOV 2014	25003	6922	6923	6431	0	1	1	0	0	2	15:34:52 07 NOV 2014	27003	6794	6795	6119	0	1	1	0	0	3	15:34:52 07 NOV 2014	26003	6657	6658	6539	0	1	1	0	0	4	15:34:52 07 NOV 2014	31003	7341	7342	7079	0	1	1	0	0	5	15:34:54 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	0	38	64	0	202	93
	0	15:34:59 07 NOV 2014	21003	7639	7640	7415	0	1	1	0	0	1	15:34:59 07 NOV 2014	25003	7013	7014	6431	0	1	1	0	0	2	15:34:59 07 NOV 2014	27003	6889	6890	6119	0	1	1	0	0	3	15:34:59 07 NOV 2014	26003	6751	6752	6539	0	1	1	0	0	4	15:34:59 07 NOV 2014	31003	7438	7439	7079	0	1	1	0	0	5	15:35:01 07 NOV 2014	500	500	501	500	0	1	1	0	0	8	3	38	64	0	202	93
	0	15:35:06 07 NOV 2014	21003	7735	7736	7415	0	1	1	0	0	1	15:35:06 07 NOV 2014	25003	7112	7113	6431	0	1	1	0	0	2	15:35:06 07 NOV 2014	27003	6982	6983	6119	0	1	1	0	0	3	15:35:06 07 NOV 2014	26003	6854	6855	6539	0	1	1	0	0	4	15:35:07 07 NOV 2014	31003	7527	7528	7079	0	1	1	0	0	5	15:35:09 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	202	93
	0	15:35:14 07 NOV 2014	21003	7832	7833	7415	0	1	1	0	0	1	15:35:14 07 NOV 2014	25003	7216	7217	6431	0	1	1	0	0	2	15:35:14 07 NOV 2014	27003	7071	7072	6119	0	1	1	0	0	3	15:35:14 07 NOV 2014	26003	6950	6951	6539	0	1	1	0	0	4	15:35:14 07 NOV 2014	31003	7614	7615	7079	0	1	1	0	0	5	15:35:16 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	202	93
	0	15:35:21 07 NOV 2014	21003	7927	7928	7415	0	1	1	0	0	1	15:35:21 07 NOV 2014	25003	7313	7314	6431	0	1	1	0	0	2	15:35:21 07 NOV 2014	27003	7247	7248	6119	0	1	1	0	0	3	15:35:21 07 NOV 2014	26003	7049	7050	6539	0	1	1	0	0	4	15:35:21 07 NOV 2014	31003	7703	7704	7079	0	1	1	0	0	5	15:35:23 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	4	38	64	0	202	93
	0	15:35:29 07 NOV 2014	21003	8029	8030	7415	0	1	1	0	0	1	15:35:29 07 NOV 2014	25003	7416	7417	6431	0	1	1	0	0	2	15:35:29 07 NOV 2014	27003	7551	7552	6119	0	1	1	0	0	3	15:35:29 07 NOV 2014	26003	7145	7146	6539	0	1	1	0	0	4	15:35:29 07 NOV 2014	31003	7794	7795	7079	0	1	1	0	0	5	15:35:31 07 NOV 2014	500	500	501	500	0	1	1	0	0	5	4	38	64	0	202	93
	0	15:35:36 07 NOV 2014	21003	8124	8125	7415	0	1	1	0	0	1	15:35:36 07 NOV 2014	25003	7611	7612	6431	0	1	1	0	0	2	15:35:36 07 NOV 2014	27003	7854	7855	7851	0	1	1	0	0	3	15:35:36 07 NOV 2014	26003	7228	7229	6539	0	1	1	0	0	4	15:35:36 07 NOV 2014	31003	7883	7884	7079	0	1	1	0	0	5	15:35:38 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	202	119
	0	15:35:43 07 NOV 2014	21003	8222	8223	7415	0	1	1	0	0	1	15:35:44 07 NOV 2014	25003	7719	7720	7587	0	1	1	0	0	2	15:35:44 07 NOV 2014	27003	7954	7955	7851	0	1	1	0	0	3	15:35:44 07 NOV 2014	26003	7321	7322	6539	0	1	1	0	0	4	15:35:44 07 NOV 2014	31003	7978	7979	7079	0	1	1	0	0	5	15:35:46 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	202	128
	0	15:35:51 07 NOV 2014	21003	8319	8320	7415	0	1	1	0	0	1	15:35:51 07 NOV 2014	25003	7814	7815	7587	0	1	1	0	0	2	15:35:51 07 NOV 2014	27003	8050	8051	7851	0	1	1	0	0	3	15:35:51 07 NOV 2014	26003	7418	7419	6539	0	1	1	0	0	4	15:35:51 07 NOV 2014	31003	8066	8067	7079	0	1	1	0	0	5	15:35:53 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	1	38	64	0	202	128
	0	15:35:58 07 NOV 2014	21003	8419	8420	7415	0	1	1	0	0	1	15:35:59 07 NOV 2014	25003	7912	7913	7587	0	1	1	0	0	2	15:35:59 07 NOV 2014	27003	8149	8150	7851	0	1	1	0	0	3	15:35:59 07 NOV 2014	26003	7519	7520	6539	0	1	1	0	0	4	15:35:59 07 NOV 2014	31003	8292	8293	7079	0	1	1	0	0	5	15:36:01 07 NOV 2014	500	500	501	500	0	1	1	0	0	5	4	38	64	0	202	128
	0	15:36:07 07 NOV 2014	21003	8667	8668	7415	0	1	1	0	0	1	15:36:07 07 NOV 2014	25003	8027	8028	7587	0	1	1	0	0	2	15:36:07 07 NOV 2014	27003	8251	8252	7851	0	1	1	0	0	3	15:36:07 07 NOV 2014	26003	7776	7777	6539	0	1	1	0	0	4	15:36:07 07 NOV 2014	31003	8442	8443	8355	0	1	1	0	0	5	15:36:10 07 NOV 2014	500	500	501	500	0	1	1	0	0	9	4	38	64	0	220	128
	0	15:36:15 07 NOV 2014	21003	8767	8768	8631	0	1	1	0	0	1	15:36:15 07 NOV 2014	25003	8126	8127	7587	0	1	1	0	0	2	15:36:15 07 NOV 2014	27003	8332	8333	7851	0	1	1	0	0	3	15:36:15 07 NOV 2014	26003	7877	7878	7779	0	1	1	0	0	4	15:36:15 07 NOV 2014	31003	8539	8540	8355	0	1	1	0	0	5	15:36:17 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	1	38	64	0	220	132
	0	15:36:22 07 NOV 2014	21003	8866	8867	8631	0	1	1	0	0	1	15:36:22 07 NOV 2014	25003	8223	8224	7587	0	1	1	0	0	2	15:36:22 07 NOV 2014	27003	8417	8418	7851	0	1	1	0	0	3	15:36:22 07 NOV 2014	26003	7977	7978	7779	0	1	1	0	0	4	15:36:22 07 NOV 2014	31003	8639	8640	8355	0	1	1	0	0	5	15:36:24 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	220	132
	0	15:36:30 07 NOV 2014	21003	8966	8967	8631	0	1	1	0	0	1	15:36:30 07 NOV 2014	25003	8321	8322	7587	0	1	1	0	0	2	15:36:30 07 NOV 2014	27003	8506	8507	7851	0	1	1	0	0	3	15:36:30 07 NOV 2014	26003	8073	8074	7779	0	1	1	0	0	4	15:36:30 07 NOV 2014	31003	8739	8740	8355	0	1	1	0	0	5	15:36:32 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	1	38	64	0	220	132
	0	15:36:37 07 NOV 2014	21003	9067	9068	8631	0	1	1	0	0	1	15:36:37 07 NOV 2014	25003	8421	8422	7587	0	1	1	0	0	2	15:36:37 07 NOV 2014	27003	8592	8593	7851	0	1	1	0	0	3	15:36:37 07 NOV 2014	26003	8162	8163	7779	0	1	1	0	0	4	15:36:37 07 NOV 2014	31003	8836	8837	8355	0	1	1	0	0	5	15:36:39 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	0	38	64	0	220	132
	0	15:36:44 07 NOV 2014	21003	9172	9173	8631	0	1	1	0	0	1	15:36:44 07 NOV 2014	25003	8519	8520	7587	0	1	1	0	0	2	15:36:44 07 NOV 2014	27003	8680	8681	7851	0	1	1	0	0	3	15:36:44 07 NOV 2014	26003	8262	8263	7779	0	1	1	0	0	4	15:36:45 07 NOV 2014	31003	8927	8928	8355	0	1	1	0	0	5	15:36:47 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	1	38	64	0	220	132
	0	15:36:52 07 NOV 2014	21003	9273	9274	8631	0	1	1	0	0	1	15:36:52 07 NOV 2014	25003	8660	8661	7587	0	1	1	0	0	2	15:36:52 07 NOV 2014	27003	8774	8775	7851	0	1	1	0	0	3	15:36:52 07 NOV 2014	26003	8362	8363	7779	0	1	1	0	0	4	15:36:52 07 NOV 2014	31003	9010	9011	8355	0	1	1	0	0	5	15:36:54 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	2	38	64	0	220	132
	0	15:36:59 07 NOV 2014	21003	9371	9372	8631	0	1	1	0	0	1	15:36:59 07 NOV 2014	25003	8936	8937	7587	0	1	1	0	0	2	15:36:59 07 NOV 2014	27003	8872	8873	7851	0	1	1	0	0	3	15:36:59 07 NOV 2014	26003	8464	8465	7779	0	1	1	0	0	4	15:36:59 07 NOV 2014	31003	9104	9105	8355	0	1	1	0	0	5	15:37:01 07 NOV 2014	500	500	501	500	0	1	1	0	0	6	7	38	64	0	220	132
	0	15:37:07 07 NOV 2014	21003	9467	9468	8631	0	1	1	0	0	1	15:37:07 07 NOV 2014	25003	9029	9030	8923	0	1	1	0	0	2	15:37:07 07 NOV 2014	27003	9140	9141	7851	0	1	1	0	0	3	15:37:07 07 NOV 2014	26003	8568	8569	7779	0	1	1	0	0	4	15:37:07 07 NOV 2014	31003	9207	9208	8355	0	1	1	0	0	5	15:37:09 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	3	38	64	0	220	148
	0	15:37:14 07 NOV 2014	21003	9557	9558	8631	0	1	1	0	0	1	15:37:14 07 NOV 2014	25003	9118	9119	8923	0	1	1	0	0	2	15:37:14 07 NOV 2014	27003	9410	9411	9403	0	1	1	0	0	3	15:37:14 07 NOV 2014	26003	8655	8656	7779	0	1	1	0	0	4	15:37:14 07 NOV 2014	31003	9300	9301	8355	0	1	1	0	0	5	15:37:16 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	220	148
	0	15:37:22 07 NOV 2014	21003	9718	9719	8631	0	1	1	0	0	1	15:37:22 07 NOV 2014	25003	9226	9227	8923	0	1	1	0	0	2	15:37:22 07 NOV 2014	27003	9565	9566	9475	0	1	1	0	0	3	15:37:22 07 NOV 2014	26003	8756	8757	7779	0	1	1	0	0	4	15:37:23 07 NOV 2014	31003	9478	9473	8355	0	1	1	0	0	5	15:37:25 07 NOV 2014	500	500	501	500	0	1	1	0	0	9	14	38	64	0	228	148
	0	15:37:30 07 NOV 2014	21003	10024	10025	8631	0	1	1	0	0	1	15:37:30 07 NOV 2014	25003	9327	9328	8923	0	1	1	0	0	2	15:37:30 07 NOV 2014	27003	9666	9667	9475	0	1	1	0	0	3	15:37:30 07 NOV 2014	26003	8974	8975	7779	0	1	1	0	0	4	15:37:30 07 NOV 2014	31003	9623	9624	8355	0	1	1	0	0	5	15:37:33 07 NOV 2014	500	500	501	500	0	1	1	0	0	14	8	38	64	0	253	148
	0	15:37:38 07 NOV 2014	21003	10259	10260	10219	0	1	1	0	0	1	15:37:38 07 NOV 2014	25003	9435	9436	8923	0	1	1	0	0	2	15:37:38 07 NOV 2014	27003	9778	9779	9475	0	1	1	0	0	3	15:37:38 07 NOV 2014	26003	9082	9083	7779	0	1	1	0	0	4	15:37:38 07 NOV 2014	31003	9720	9721	9559	0	1	1	0	0	5	15:37:40 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	1	38	64	0	269	157
	0	15:37:45 07 NOV 2014	21003	10368	10369	10219	0	1	1	0	0	1	15:37:45 07 NOV 2014	25003	9546	9547	8923	0	1	1	0	0	2	15:37:45 07 NOV 2014	27003	9882	9883	9475	0	1	1	0	0	3	15:37:45 07 NOV 2014	26003	9183	9184	8983	0	1	1	0	0	4	15:37:45 07 NOV 2014	31003	9808	9809	9559	0	1	1	0	0	5	15:37:48 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	0	38	64	0	269	160
	0	15:37:53 07 NOV 2014	21003	10480	10481	10219	0	1	1	0	0	1	15:37:53 07 NOV 2014	25003	9652	9653	8923	0	1	1	0	0	2	15:37:53 07 NOV 2014	27003	9984	9985	9475	0	1	1	0	0	3	15:37:53 07 NOV 2014	26003	9282	9283	8983	0	1	1	0	0	4	15:37:53 07 NOV 2014	31003	9893	9894	9559	0	1	1	0	0	5	15:37:55 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	2	38	64	0	269	160
	0	15:38:00 07 NOV 2014	21003	10584	10585	10219	0	1	1	0	0	1	15:38:00 07 NOV 2014	25003	9753	9754	8923	0	1	1	0	0	2	15:38:00 07 NOV 2014	27003	10090	10091	9475	0	1	1	0	0	3	15:38:00 07 NOV 2014	26003	9374	9375	8983	0	1	1	0	0	4	15:38:00 07 NOV 2014	31003	9987	9988	9559	0	1	1	0	0	5	15:38:03 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	269	160
	0	15:38:08 07 NOV 2014	21003	10682	10683	10219	0	1	1	0	0	1	15:38:08 07 NOV 2014	25003	9853	9854	8923	0	1	1	0	0	2	15:38:08 07 NOV 2014	27003	10191	10192	9475	0	1	1	0	0	3	15:38:08 07 NOV 2014	26003	9463	9464	8983	0	1	1	0	0	4	15:38:08 07 NOV 2014	31003	10086	10087	9559	0	1	1	0	0	5	15:38:10 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	0	38	64	0	269	160
	0	15:38:15 07 NOV 2014	21003	10771	10772	10219	0	1	1	0	0	1	15:38:15 07 NOV 2014	25003	9990	9991	8923	0	1	1	0	0	2	15:38:15 07 NOV 2014	27003	10285	10286	9475	0	1	1	0	0	3	15:38:15 07 NOV 2014	26003	9550	9551	8983	0	1	1	0	0	4	15:38:15 07 NOV 2014	31003	10180	10181	9559	0	1	1	0	0	5	15:38:18 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	2	38	64	0	269	160
	0	15:38:23 07 NOV 2014	21003	10871	10872	10219	0	1	1	0	0	1	15:38:23 07 NOV 2014	25003	10296	10297	8923	0	1	1	0	0	2	15:38:23 07 NOV 2014	27003	10385	10386	9475	0	1	1	0	0	3	15:38:23 07 NOV 2014	26003	9636	9637	8983	0	1	1	0	0	4	15:38:23 07 NOV 2014	31003	10282	10283	9559	0	1	1	0	0	5	15:38:25 07 NOV 2014	500	500	501	500	0	1	1	0	0	6	2	38	64	0	269	160
	0	15:38:30 07 NOV 2014	21003	10973	10974	10219	0	1	1	0	0	1	15:38:30 07 NOV 2014	25003	10416	10417	10307	0	1	1	0	0	2	15:38:30 07 NOV 2014	27003	10479	10480	9475	0	1	1	0	0	3	15:38:30 07 NOV 2014	26003	9722	9723	8983	0	1	1	0	0	4	15:38:30 07 NOV 2014	31003	10382	10383	9559	0	1	1	0	0	5	15:38:32 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	6	38	64	0	269	165
	0	15:38:40 07 NOV 2014	21003	11099	11100	10219	0	1	1	0	0	1	15:38:40 07 NOV 2014	25003	10537	10538	10307	0	1	1	0	0	2	15:38:40 07 NOV 2014	27003	10784	10785	9475	0	1	1	0	0	3	15:38:40 07 NOV 2014	26003	9834	9835	8983	0	1	1	0	0	4	15:38:40 07 NOV 2014	31003	10506	10507	9559	0	1	1	0	0	5	15:38:42 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	3	38	64	0	269	165
	0	15:38:47 07 NOV 2014	21003	11197	11198	10219	0	1	1	0	0	1	15:38:47 07 NOV 2014	25003	10638	10639	10307	0	1	1	0	0	2	15:38:47 07 NOV 2014	27003	10873	10874	10775	0	1	1	0	0	3	15:38:47 07 NOV 2014	26003	9932	9933	8983	0	1	1	0	0	4	15:38:47 07 NOV 2014	31003	10686	10683	9559	0	1	1	0	0	5	15:38:50 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	4	38	64	0	269	165
	0	15:38:55 07 NOV 2014	21003	11440	11441	10219	0	1	1	0	0	1	15:38:55 07 NOV 2014	25003	10741	10742	10307	0	1	1	0	0	2	15:38:55 07 NOV 2014	27003	10965	10966	10775	0	1	1	0	0	3	15:38:55 07 NOV 2014	26003	10108	10109	8983	0	1	1	0	0	4	15:38:55 07 NOV 2014	31003	10886	10887	9559	0	1	1	0	0	5	15:38:57 07 NOV 2014	500	500	501	500	0	1	1	0	0	7	6	38	64	0	288	165
	0	15:39:02 07 NOV 2014	21003	11602	11603	11459	0	1	1	0	0	1	15:39:02 07 NOV 2014	25003	10836	10837	10307	0	1	1	0	0	2	15:39:02 07 NOV 2014	27003	11072	11073	10775	0	1	1	0	0	3	15:39:02 07 NOV 2014	26003	10294	10295	8983	0	1	1	0	0	4	15:39:03 07 NOV 2014	31003	10994	10995	10835	0	1	1	0	0	5	15:39:05 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	5	38	64	0	295	165
	0	15:39:10 07 NOV 2014	21003	11705	11706	11531	0	1	1	0	0	1	15:39:10 07 NOV 2014	25003	10924	10925	10307	0	1	1	0	0	2	15:39:10 07 NOV 2014	27003	11175	11176	10775	0	1	1	0	0	3	15:39:10 07 NOV 2014	26003	10390	10391	10223	0	1	1	0	0	4	15:39:10 07 NOV 2014	31003	11099	11100	10835	0	1	1	0	0	5	15:39:12 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	2	38	64	0	295	185
	0	15:39:17 07 NOV 2014	21003	11799	11800	11531	0	1	1	0	0	1	15:39:17 07 NOV 2014	25003	11012	11013	10307	0	1	1	0	0	2	15:39:17 07 NOV 2014	27003	11272	11273	10775	0	1	1	0	0	3	15:39:17 07 NOV 2014	26003	10481	10482	10223	0	1	1	0	0	4	15:39:17 07 NOV 2014	31003	11192	11193	10835	0	1	1	0	0	5	15:39:19 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	2	38	64	0	295	185
	0	15:39:25 07 NOV 2014	21003	11900	11901	11531	0	1	1	0	0	1	15:39:25 07 NOV 2014	25003	11099	11100	10307	0	1	1	0	0	2	15:39:25 07 NOV 2014	27003	11369	11370	10775	0	1	1	0	0	3	15:39:25 07 NOV 2014	26003	10586	10587	10223	0	1	1	0	0	4	15:39:25 07 NOV 2014	31003	11278	11279	10835	0	1	1	0	0	5	15:39:27 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	1	38	64	0	295	185
	0	15:39:32 07 NOV 2014	21003	11995	11996	11531	0	1	1	0	0	1	15:39:32 07 NOV 2014	25003	11189	11190	10307	0	1	1	0	0	2	15:39:32 07 NOV 2014	27003	11465	11466	10775	0	1	1	0	0	3	15:39:32 07 NOV 2014	26003	10686	10687	10223	0	1	1	0	0	4	15:39:32 07 NOV 2014	31003	11364	11365	10835	0	1	1	0	0	5	15:39:34 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	295	185
